koi_period,koi_period_err1,koi_period_err2,koi_prad,koi_prad_err1,koi_prad_err2,koi_depth,koi_depth_err1,koi_depth_err2,koi_steff,koi_steff_err1,koi_steff_err2,koi_srad,koi_srad_err1,koi_srad_err2,koi_insol,koi_insol_err1,koi_insol_err2,koi_teq,koi_teq_err1,koi_teq_err2,koi_disposition
0.64971,0.00018,-0.00018,6.23181,0.414634,-0.414634,620.0,1.19044,-1.19044,9994.0,756.2,-756.2,2.59,0.11,-0.11,83182.0,,,4731.0,,,FALSE POSITIVE
4.4780798,2.57e-05,-2.57e-05,11.3678,3.19802,-3.19802,1054.0,1790.45,-1790.45,7947.0,323.7,-323.7,1.83,0.06,-0.06,31621.7,,,3715.0,,,CANDIDATE
3.2887898,3e-07,-3e-07,10.5135877,0.5185372,-0.5185372,7005.7247902,13.795558,-13.795558,5800.0,,,1.24175,0.0610804,-0.0610804,759.3373533,,,1338.8392647,,,CONFIRMED
13.7431084,1.8e-06,-1.8e-06,12.05,,,5688.0,298.823,-298.823,5941.5,161.9,-161.9,1.34,,,84.3234,,,844.0,,,FALSE POSITIVE
16.9487087,6e-07,-6e-07,45.2204505,2.1992197,-2.1992197,156467.5479643,41.571255,-41.571255,5894.7,90.3,-90.3,1.1179,0.0543668,-0.0543668,78.263287,,,758.5937679,,,FALSE POSITIVE
3.3686634,2.19e-05,-2.19e-05,42.2321,4.12898,-4.12898,3288.0,3706.13,-3706.13,7518.0,143.2,-143.2,2.68,0.1,-0.1,9856.24,,,2775.0,,,FALSE POSITIVE
11.2071839,2.86e-05,-2.86e-05,17.4989,1.38618,-1.38618,3276.0,656.96,-656.96,6152.0,75.9,-75.9,2.24,0.1,-0.1,813.063,,,1487.0,,,FALSE POSITIVE
4.8878037,9e-07,-9e-07,5.29152,0.336684,-0.336684,4279.0,24.5064,-24.5064,4757.3,130.6,-130.6,0.76,0.05,-0.05,71.6805,,,810.0,,,CONFIRMED
0.660179,4.15e-05,-4.15e-05,6.1672487,0.5571844,-0.5571844,473.0939303,27.828228,-27.828228,8598.7,975.0,-975.0,2.62432,,,252487.7638842,,,5717.1532477,,,FALSE POSITIVE
10.9278415,6.02e-05,-6.02e-05,49.1695,6.71322,-6.71322,2743.0,5988.19,-5988.19,6259.0,130.9,-130.9,2.92,0.14,-0.14,270.142,,,1129.0,,,FALSE POSITIVE
5.5514888,2.7e-06,-2.7e-06,15.8043,0.622968,-0.622968,9493.0,66.1719,-66.1719,6403.9,184.1,-184.1,1.55,0.06,-0.06,802.858,,,1482.0,,,CONFIRMED
4.7423709,3.1e-06,-3.1e-06,10.5505922,0.2049905,-0.2049905,12650.8110411,246.23778,-246.23778,5377.0,185.0,-185.0,0.877585,,,209.7699043,,,970.6340996,,,CONFIRMED
1.4810903,4e-07,-4e-07,20.3402421,0.522355,-0.522355,6788.5145388,28.67935,-28.67935,9435.0,174.1,-174.1,2.28773,0.0585327,-0.0585327,33326.7304874,,,3446.0210572,,,CONFIRMED
3.4741012,2e-07,-2e-07,21.2912,0.579777,-0.579777,15748.0,21.4018,-21.4018,8894.8,267.4,-267.4,1.62,0.04,-0.04,3453.07,,,2084.3330866,,,CONFIRMED
21.745537,4.96e-05,-4.96e-05,2.10208,0.110621,-0.110621,659.0,15.6106,-15.6106,5704.0,127.4,-127.4,0.93,0.05,-0.05,28.2504,,,642.0,,,CANDIDATE
13.0727479,1.84e-05,-1.84e-05,35.7944,8.17427,-8.17427,4080.0,407.257,-407.257,5709.8,117.3,-117.3,3.59,0.18,-0.18,221.343,,,1074.0,,,FALSE POSITIVE
2.9258727,6.51e-05,-6.51e-05,24.4055,3.28088,-3.28088,6720.0,465.144,-465.144,4884.5,112.1,-112.1,1.3,0.06,-0.06,3028.51,,,2066.0,,,FALSE POSITIVE
0.73774,0.0002,-0.0002,5.28215,2.21635,-2.21635,524.852,91.6082,-91.6082,6449.5,123.7,-123.7,2.1,0.08,-0.08,,,,,,,FALSE POSITIVE
2.7985802,3e-07,-3e-07,11.9514993,0.7325688,-0.7325688,16708.7151957,55.063156,-55.063156,4920.0,,,0.906655,0.0553769,-0.0553769,332.556249,,,1089.1458169,,,CONFIRMED
2.2552845,1.9e-06,-1.9e-06,14.688,0.722948,-0.722948,20820.0,410.348,-410.348,5787.0,109.9,-109.9,0.96,0.05,-0.05,549.715,,,1348.0,,,CONFIRMED
1.8824539,4.3e-06,-4.3e-06,8.29008,1.38023,-1.38023,1391.0,1435.13,-1435.13,5900.4,71.9,-71.9,1.13,0.05,-0.05,15173.2,,,3091.0,,,FALSE POSITIVE
15.196,,,4.96345,,,1970.0,111.34,-111.34,5807.0,,,1.14,,,,,,,,,FALSE POSITIVE
2.1358631,3.5e-06,-3.5e-06,23.6019,2.36733,-2.36733,10325.0,3649.68,-3649.68,5969.0,73.5,-73.5,1.5,0.07,-0.07,1540.95,,,1745.0,,,FALSE POSITIVE
6.7075429,3.4e-06,-3.4e-06,17.4647,2.59032,-2.59032,11920.0,91.0502,-91.0502,6134.3,420.6,-420.6,1.24,0.16,-0.16,225.822,,,1079.0,,,CANDIDATE
3.5862962,0.000153,-0.000153,16.4747611,0.9191712,-0.9191712,5729.3246858,114.78426,-114.78426,5704.8,124.8,-124.8,2.00441,0.105699,-0.105699,1787.5955937,,,1658.3915202,,,CONFIRMED
1.8296155,3e-06,-3e-06,29.3616,5.69167,-5.69167,1406.0,2197.18,-2197.18,7875.0,92.1,-92.1,3.5,0.15,-0.15,32867.0,,,3751.0,,,FALSE POSITIVE
11.1876137,2.28e-05,-2.28e-05,31.8624,6.10264,-6.10264,4924.0,7552.54,-7552.54,7266.0,195.8,-195.8,2.05,0.07,-0.07,838.609,,,1499.0,,,FALSE POSITIVE
7.0643978,1.9e-06,-1.9e-06,9.39131,0.52994,-0.52994,8268.0,144.082,-144.082,5429.6,292.5,-292.5,0.96,0.05,-0.05,104.311,,,890.0,,,CONFIRMED
8.9534775,2.18e-05,-2.18e-05,2.35888,0.165763,-0.165763,1136.0,46.1782,-46.1782,5029.5,59.9,-59.9,0.76,0.05,-0.05,45.5604,,,723.0,,,CONFIRMED
7.5022708,3.68e-05,-3.68e-05,5.55812,0.293328,-0.293328,1760.0,1.29686,-1.29686,6229.0,129.8,-129.8,1.27,0.06,-0.06,129.866,,,940.0,,,FALSE POSITIVE
14.0077666,5.1e-06,-5.1e-06,12.4023108,0.5236941,-0.5236941,5924.8349672,21.748573,-21.748573,6557.7,83.3,-83.3,1.57435,0.0662061,-0.0662061,264.4796635,,,1028.5320293,,,CANDIDATE
1.692892,3.2e-06,-3.2e-06,11.2371,,,1418.0,997.895,-997.895,9121.5,227.1,-227.1,2.1,,,187927.0,,,5800.0,,,FALSE POSITIVE
2.6652007,3.2e-06,-3.2e-06,2.35964,0.344388,-0.344388,819.0,422.126,-422.126,4043.4,90.3,-90.3,0.56,0.02,-0.02,2905.35,,,2045.0,,,FALSE POSITIVE
6.0344667,5.9e-06,-5.9e-06,4.44029,0.243975,-0.243975,1800.0,50.0931,-50.0931,5586.0,187.0,-187.0,1.05,0.05,-0.05,64.2648,,,788.0,,,CONFIRMED
9.6867516,1.03e-05,-1.03e-05,3.00336,0.218103,-0.218103,1669.0,39.161,-39.161,4738.1,139.3,-139.3,0.73,0.05,-0.05,41.6645,,,707.0,,,CONFIRMED
2.1031647,1.35e-05,-1.35e-05,16.7087,0.75644,-0.75644,7142.0,2079.88,-2079.88,6122.0,124.7,-124.7,1.93,0.09,-0.09,14140.0,,,3037.0,,,CONFIRMED
7.6416041,7.5e-06,-7.5e-06,27.538,2.70516,-2.70516,6025.0,2230.39,-2230.39,6496.7,255.1,-255.1,2.05,0.13,-0.13,478.683,,,1303.0,,,FALSE POSITIVE
5.9294088,6e-07,-6e-07,10.8101,,,10226.0,115.463,-115.463,5095.6,1241.5,-1241.5,1.06,,,456.893,,,,,,FALSE POSITIVE
5.7484439,3.9e-06,-3.9e-06,2.35215,0.194028,-0.194028,1041.0,31.9505,-31.9505,4534.0,127.6,-127.6,0.69,0.06,-0.06,75.272,,,820.0,,,CONFIRMED
1.1967018,2.3e-06,-2.3e-06,10.3239,3.12117,-3.12117,824.0,1753.13,-1753.13,5997.0,149.9,-149.9,1.73,0.08,-0.08,25917.9,,,3534.0,,,FALSE POSITIVE
11.2464616,1.57e-05,-1.57e-05,17.6677,0.835158,-0.835158,7576.0,210.542,-210.542,6115.7,343.6,-343.6,2.01,0.09,-0.09,365.938,,,1218.0,,,FALSE POSITIVE
2.5941968,3.6e-06,-3.6e-06,4.47229,0.317405,-0.317405,907.0,88.5228,-88.5228,6389.0,124.4,-124.4,1.4,0.07,-0.07,300.014,,,1159.0,,,CANDIDATE
5.5411114,4.6e-06,-4.6e-06,2.04482,0.124447,-0.124447,633.0,11.7683,-11.7683,5332.0,184.0,-184.0,0.82,0.05,-0.05,258.843,,,1117.0,,,CANDIDATE
10.6917268,2.12e-05,-2.12e-05,1.79811,0.116694,-0.116694,535.0,20.1029,-20.1029,5332.0,184.0,-184.0,0.82,0.05,-0.05,42.2657,,,710.0,,,CANDIDATE
15.7335693,5.12e-05,-5.12e-05,24.3218,7.54273,-7.54273,2540.0,946.731,-946.731,6800.0,134.4,-134.4,2.21,0.09,-0.09,367.588,,,1219.0,,,FALSE POSITIVE
2.2219839,3.6e-06,-3.6e-06,15.4416,,,4394.0,1770.97,-1770.97,7166.8,140.0,-140.0,1.87,,,7790.56,,,,,,FALSE POSITIVE
2.3106428,9e-07,-9e-07,8.76741,0.498445,-0.498445,6911.0,109.767,-109.767,5339.9,155.2,-155.2,0.99,0.06,-0.06,203.685,,,1052.0,,,CONFIRMED
4.05135,0.00238,-0.00238,14.2359,0.960524,-0.960524,1132.23,4.06526,-4.06526,4974.4,77.4,-77.4,3.85,0.12,-0.12,,,,,,,FALSE POSITIVE
5.5376617,9.5e-06,-9.5e-06,15.6557,4.37239,-4.37239,5390.0,360.176,-360.176,6689.0,154.1,-154.1,2.06,0.1,-0.1,351.929,,,1206.0,,,CANDIDATE
4.5960377,9.3e-06,-9.3e-06,16.2166,2.56736,-2.56736,5000.0,115.009,-115.009,7649.0,290.1,-290.1,2.12,0.07,-0.07,2340.04,,,1937.0,,,CANDIDATE
3.612771,2.4e-06,-2.4e-06,19.3662,0.686027,-0.686027,11794.0,234.836,-234.836,8324.0,258.9,-258.9,1.71,0.06,-0.06,5011.92,,,2344.0,,,CONFIRMED
3.6714717,1.65e-05,-1.65e-05,10.678,0.55726,-0.55726,4340.0,0.770616,-0.770616,5618.0,122.1,-122.1,1.54,0.08,-0.08,324.114,,,1182.0,,,CONFIRMED
11.535076,0.001035,-0.001035,12.215808,1.480912,-1.480912,2389.90616,28.935114,-28.935114,5479.3,57.0,-57.0,2.48771,0.298399,-0.298399,,,,,,,CONFIRMED
0.8352406,1.6e-06,-1.6e-06,6.4875,0.517136,-0.517136,2065.0,297.341,-297.341,6105.0,142.2,-142.2,1.24,0.06,-0.06,5021.63,,,2345.0,,,FALSE POSITIVE
2.4919771,7.1e-06,-7.1e-06,2.2187585,0.9862666,-0.9862666,2093.9594201,134.34839,-134.34839,3948.0,159.0,-159.0,0.482388,0.0146884,-0.0146884,39.6452664,,,639.9817426,,,CONFIRMED
25.5195307,0.0039688,-0.0039688,2.9641461,0.2701597,-0.2701597,558.3758637,32.11596,-32.11596,5742.22,30.4499,-30.4499,1.17321,0.0504221,-0.0504221,45.6335702,,,662.8890748,,,CONFIRMED
1.3812115,8e-06,-8e-06,2.2402361,0.279799,-0.279799,117.7553083,9.755185,-9.755185,6711.0,201.0,-201.0,1.7756799,0.0832613,-0.0832613,5767.3673643,,,2222.614552,,,CANDIDATE
2.3922703,2.56e-05,-2.56e-05,3.5905923,0.4456113,-0.4456113,63.575141,7.2273498,-7.2273498,6090.0,193.0,-193.0,4.1956,0.181862,-0.181862,18015.5142019,,,2954.822621,,,CANDIDATE
0.831542,3.9e-05,-3.9e-05,1.881684,2.170925,-2.170925,248.969585,21.536388,-21.536388,5824.0,165.0,-165.0,1.1512,1.1512,-1.1512,3776.6095365,,,1999.3796659,,,FALSE POSITIVE
2.6282553,1.11e-05,-1.11e-05,0.9817044,0.8017694,-0.8017694,75.2858004,7.500368,-7.500368,6282.0,196.0,-196.0,1.10743,0.050495,-0.050495,955.7979966,,,1418.1144376,,,CANDIDATE
3.4239436,1e-05,-1e-05,1.7581475,2.3946245,-2.3946245,443.6391381,49.269722,-49.269722,5626.0,188.0,-188.0,0.823019,0.0405528,-0.0405528,294.3078003,,,1056.3800546,,,CANDIDATE
10.983042,2.98e-05,-2.98e-05,2.5070075,0.2384491,-0.2384491,725.1724567,47.784836,-47.784836,5626.0,188.0,-188.0,0.823019,0.0405528,-0.0405528,62.2119369,,,716.2888325,,,CANDIDATE
17.726449,0.0001095,-0.0001095,2.261664,2.1681116,-2.1681116,747.7725499,82.645226,-82.645226,5626.0,188.0,-188.0,0.823019,0.0405528,-0.0405528,32.8605569,,,610.6445415,,,CANDIDATE
40.7199388,0.0001273,-0.0001273,3.2352713,0.43084,-0.43084,355.619391,23.59711,-23.59711,5914.0,40.3051,-40.3051,1.55953,0.0669347,-0.0669347,47.143655,,,668.3063106,,,CANDIDATE
79.3739596,0.0022619,-0.0022619,2.17454,0.271867,-0.271867,1227.0,7.96249,-7.96249,5168.33,64.7007,-64.7007,0.77,0.05,-0.05,3.05331,,,368.0,,,FALSE POSITIVE
18.1663644,7.12e-05,-7.12e-05,2.80447,0.219575,-0.219575,624.0,52.7028,-52.7028,5572.9,104.0,-104.0,1.14,0.07,-0.07,16.6472,,,562.0,,,CANDIDATE
105.5850893,0.0215233,-0.0215233,2.5033335,0.8299221,-0.8299221,462.9116325,65.684204,-65.684204,5909.57,40.9135,-40.9135,1.1142,0.163001,-0.163001,8.047858,,,429.5758177,,,CANDIDATE
27.2149622,4.26e-05,-4.26e-05,8.3475973,0.6867732,-0.6867732,4731.4046225,264.1891,-264.1891,6270.0,196.0,-196.0,0.989667,0.0531859,-0.0531859,25.4860381,,,573.0537137,,,FALSE POSITIVE
19.1807264,8.51e-05,-8.51e-05,2.4311768,0.4872288,-0.4872288,544.5602695,41.824924,-41.824924,5262.4,76.0,-76.0,0.937973,0.0538995,-0.0538995,32.9407734,,,611.0168649,,,CANDIDATE
1.2124493,7.2e-06,-7.2e-06,0.879419,0.99191,-0.99191,501.2911711,44.898006,-44.898006,3751.0,68.0,-68.0,0.518,0.077,-0.077,336.2098533,,,1092.1250255,,,CANDIDATE
4.5541831,3.21e-05,-3.21e-05,0.8887417,0.4264307,-0.4264307,187.8286128,16.651367,-16.651367,4280.0,171.0,-171.0,0.635812,0.0770502,-0.0770502,54.8401357,,,694.0557871,,,CANDIDATE
41.4856125,0.0004838,-0.0004838,12.5121956,0.9374495,-0.9374495,959.7522291,87.35132,-87.35132,6354.0,197.0,-197.0,3.4868701,0.171218,-0.171218,271.196017,,,1035.0005398,,,CANDIDATE
13.7738265,3.55e-05,-3.55e-05,1.8971927,1.972559,-1.972559,338.2166234,28.644924,-28.644924,5455.96,48.9052,-48.9052,1.01825,0.0517361,-0.0517361,67.2831271,,,730.4597521,,,CANDIDATE
1.9142544,8.2e-06,-8.2e-06,2.04421,0.113361,-0.113361,248.0,11.1249,-11.1249,6734.0,202.0,-202.0,1.59,0.06,-0.06,6105.33,,,2462.0,,,CANDIDATE
5.0780325,7.6e-06,-7.6e-06,2.6347763,0.6824856,-0.6824856,5923.1283069,429.03534,-429.03534,3318.0,64.0,-64.0,0.334125,0.0100409,-0.0100409,8.1743139,,,431.253644,,,CONFIRMED
91.6827832,0.0006448,-0.0006448,3.239855,0.1987719,-0.1987719,713.2183569,34.86146,-34.86146,5802.0,190.0,-190.0,1.01814,0.0490778,-0.0490778,5.9944903,,,399.0780255,,,CONFIRMED
10.1944993,2.37e-05,-2.37e-05,2.7392825,0.31346,-0.31346,317.3261147,22.913624,-22.913624,6082.0,193.0,-193.0,1.32661,0.0595629,-0.0595629,231.1087411,,,994.4291411,,,CANDIDATE
14.64319,3.87e-05,-3.87e-05,3.41248,1.1490116,-1.1490116,242.7923919,19.18831,-19.18831,6516.0,199.0,-199.0,2.04178,0.0960201,-0.0960201,391.2017546,,,1134.2791474,,,FALSE POSITIVE
4.1782656,5.2e-06,-5.2e-06,2.1023854,0.3037805,-0.3037805,2537.6781602,148.4311,-148.4311,3442.0,64.0,-64.0,0.404403,0.0120014,-0.0120014,13.9295288,,,492.7241583,,,CONFIRMED
17.9453645,3.05e-05,-3.05e-05,3.3839124,0.1595458,-0.1595458,5480.684864,324.2178,-324.2178,3442.0,64.0,-64.0,0.404403,0.0120014,-0.0120014,1.9952383,,,303.1226876,,,CONFIRMED
13.896396,5.39e-05,-5.39e-05,2.4586343,1.601624,-1.601624,748.5332881,67.39381,-67.39381,5522.87,125.0,-125.0,0.888163,0.0508468,-0.0508468,52.3837065,,,686.1495861,,,CANDIDATE
8.1213102,2.71e-05,-2.71e-05,2.3157186,0.7025419,-0.7025419,594.6443745,53.052776,-53.052776,5522.87,125.0,-125.0,0.888163,0.0508468,-0.0508468,107.208941,,,820.6868999,,,CANDIDATE
3.9287851,9.7e-06,-9.7e-06,2.329279,1.1379925,-1.1379925,485.9762569,35.85712,-35.85712,5668.15,125.0,-125.0,0.986943,0.0490577,-0.0490577,376.4612937,,,1123.4398689,,,CANDIDATE
27.3613778,0.0001022,-0.0001022,6.4522449,0.5011952,-0.5011952,20690.6684294,1511.4946,-1511.4946,3050.0,,,0.44128,0.013263,-0.013263,0.8345555,,,243.7718547,,,CONFIRMED
29.0497517,0.0001337,-0.0001337,2.84674,0.120217,-0.120217,318.0,12.5922,-12.5922,8208.0,222.0,-222.0,1.8,0.05,-0.05,257.066,,,1115.0,,,CONFIRMED
3.3088922,7.1e-06,-7.1e-06,24.9862,3.98163,-3.98163,4736.0,2265.47,-2265.47,6188.0,194.0,-194.0,2.62,0.13,-0.13,17074.7,,,3184.0,,,CONFIRMED
25.0571312,0.0001639,-0.0001639,3.2396838,0.2000049,-0.2000049,533.486013,30.72904,-30.72904,5696.0,188.0,-188.0,1.15281,0.0536432,-0.0536432,53.1389289,,,688.6094029,,,CONFIRMED
24.2454967,0.0003516,-0.0003516,3.878568,0.1438498,-0.1438498,6260.6703602,108.49781,-108.49781,3535.0,112.0,-112.0,0.465271,0.014057,-0.014057,0.05273,,,122.2177444,,,CONFIRMED
14.2545623,1.54e-05,-1.54e-05,10.7048234,0.5417804,-0.5417804,7899.6939555,143.66724,-143.66724,5739.0,189.0,-189.0,1.09597,0.0537437,-0.0537437,90.0658585,,,785.7055082,,,CANDIDATE
14.1758947,3.7e-05,-3.7e-05,2.6231641,0.7005236,-0.7005236,907.1324529,47.009396,-47.009396,5723.87,49.567,-49.567,0.864173,0.038593,-0.038593,53.8795095,,,690.9961983,,,CONFIRMED
19.5901578,4.38e-05,-4.38e-05,3.0026428,0.4337622,-0.4337622,1182.6678641,53.20346,-53.20346,5723.87,49.567,-49.567,0.864173,0.038593,-0.038593,35.0031418,,,620.3638839,,,CONFIRMED
6.2036219,1.97e-05,-1.97e-05,2.056748,0.8290422,-0.8290422,548.9044399,33.294434,-33.294434,5723.87,49.567,-49.567,0.864173,0.038593,-0.038593,162.1675094,,,910.1452592,,,CONFIRMED
3.79589,2.11e-05,-2.11e-05,1.553135,1.950819,-1.950819,317.5272928,35.57154,-35.57154,5723.87,49.567,-49.567,0.864173,0.038593,-0.038593,312.1807495,,,1072.0653989,,,CONFIRMED
2.2645386,0.0010604,-0.0010604,5.1936764,0.5849404,-0.5849404,15019.9420903,1744.5321,-1744.5321,3443.0,157.0,-157.0,0.411471,0.012407,-0.012407,34.1873897,,,616.7174475,,,FALSE POSITIVE
3.4447015,7.1e-06,-7.1e-06,2.00495,0.12654,-0.12654,796.0,93.3448,-93.3448,3912.0,157.0,-157.0,0.63,0.02,-0.02,231.437,,,1086.0,,,CONFIRMED
3.0300715,5e-07,-5e-07,12.7529892,0.6813254,-0.6813254,21794.6136956,81.38665,-81.38665,5242.82,110.777,-110.777,0.857369,0.045686,-0.045686,318.4581858,,,1077.4145935,,,CONFIRMED
12.72038,0.0001319,-0.0001319,4.96046,0.394461,-0.394461,1070.0,2.59688,-2.59688,6212.0,132.796,-132.796,1.48,0.09,-0.09,41.1042,,,705.0,,,CONFIRMED
6.238755,3.06e-05,-3.06e-05,2.9728283,1.2901354,-1.2901354,373.5681138,36.626076,-36.626076,6212.0,132.796,-132.796,1.47768,0.0878593,-0.0878593,587.1290759,,,1255.4607699,,,CONFIRMED
3.2947689,5.9e-06,-5.9e-06,2.5248559,0.232047,-0.232047,1324.0402774,60.859768,-60.859768,3853.0,157.0,-157.0,0.62326,0.0182128,-0.0182128,56.9377632,,,700.5995436,,,CONFIRMED
0.7645807,9.9e-06,-9.9e-06,1.2407226,1.6530068,-1.6530068,394.9832006,43.13467,-43.13467,3853.0,157.0,-157.0,0.62326,0.0182128,-0.0182128,399.2723837,,,1140.0845694,,,CONFIRMED
12.6396982,1.53e-05,-1.53e-05,4.6025162,0.3308857,-0.3308857,3292.6812864,114.02858,-114.02858,5217.0,128.364,-128.364,0.789425,0.0435527,-0.0435527,39.6563977,,,640.0266601,,,CONFIRMED
1.7208555,2.6e-06,-2.6e-06,13.4646314,0.7083316,-0.7083316,10014.2587401,316.96338,-316.96338,5832.83,96.06,-96.06,1.33402,,,2259.3896676,,,1758.3994294,,,CONFIRMED
4.7802597,1.65e-05,-1.65e-05,7.6126429,7.273695,-7.273695,1015.4550043,98.48061,-98.48061,5826.0,155.529,-155.529,2.3387201,0.172542,-0.172542,1770.0151344,,,1654.2989516,,,CANDIDATE
0.3814849,6e-07,-6e-07,2.0605,0.255519,-0.255519,570.0,4.70096,-4.70096,4255.0,128.2,-128.2,0.71,0.07,-0.07,931.396,,,1539.0,,,CANDIDATE
4.6595169,8.2e-06,-8.2e-06,2.1961507,0.5582007,-0.5582007,1725.1706259,137.73328,-137.73328,3489.0,157.0,-157.0,0.490729,0.014421,-0.014421,17.2664038,,,519.9004855,,,CANDIDATE
6.4002807,1.04e-05,-1.04e-05,2.2730301,0.8450046,-0.8450046,1026.6018729,35.029545,-35.029545,4599.0,123.0,-123.0,0.720551,0.0534824,-0.0534824,56.4368797,,,699.0536347,,,CONFIRMED
4.8204512,1.22e-05,-1.22e-05,2.36747,0.0993507,-0.0993507,1930.0,1.49496,-1.49496,3692.0,157.0,-157.0,0.52,0.02,-0.02,17.8782,,,572.0,,,CANDIDATE
18.6548829,0.0001055,-0.0001055,4.3869878,0.5200952,-0.5200952,1495.4449473,148.61504,-148.61504,5141.0,122.049,-122.049,0.876154,0.051,-0.051,27.832077,,,585.8091542,,,CONFIRMED
4.3074513,5e-06,-5e-06,3.2819879,0.2242451,-0.2242451,1094.8419495,29.993288,-29.993288,5141.0,122.049,-122.049,0.876154,0.051,-0.051,196.4755358,,,954.8757629,,,CONFIRMED
5.9041278,1.06e-05,-1.06e-05,2.4489454,0.9325392,-0.9325392,773.9266468,31.268017,-31.268017,5141.0,122.049,-122.049,0.876154,0.051,-0.051,129.0410781,,,859.6105665,,,CONFIRMED
37.9251983,0.0001252,-0.0001252,3.241643,1.1774186,-1.1774186,1370.7888539,78.83223,-78.83223,5141.0,122.049,-122.049,0.876154,0.051,-0.051,10.8068346,,,462.4282696,,,CONFIRMED
15.9234883,5.29e-05,-5.29e-05,2.18203,0.10788,-0.10788,493.0,16.279,-16.279,5711.85,106.3,-106.3,1.08,0.05,-0.05,48.5414,,,735.0,,,CONFIRMED
4.3601536,1.1e-06,-1.1e-06,6.9564258,0.3819137,-0.3819137,5592.2909183,28.348007,-28.348007,5227.0,119.505,-119.505,0.874131,0.0475929,-0.0475929,202.0738994,,,961.6063113,,,CONFIRMED
13.0791581,4.14e-05,-4.14e-05,3.25485,0.201784,-0.201784,1143.0,62.5902,-62.5902,5453.0,117.875,-117.875,1.0,0.05,-0.05,48.6058,,,735.0,,,CONFIRMED
4.6517186,8.3e-06,-8.3e-06,2.66889,0.203698,-0.203698,978.0,79.7705,-79.7705,5154.0,182.0,-182.0,0.85,0.05,-0.05,540.772,,,1343.0,,,CONFIRMED
9.1549418,2.49e-05,-2.49e-05,2.62011,0.183373,-0.183373,1101.0,60.4017,-60.4017,5154.0,182.0,-182.0,0.85,0.05,-0.05,42.2592,,,710.0,,,CONFIRMED
19.9815709,8.96e-05,-8.96e-05,2.54717,0.192388,-0.192388,909.0,70.8314,-70.8314,5154.0,182.0,-182.0,0.85,0.05,-0.05,16.5853,,,562.0,,,CONFIRMED
1.1219715,1.4e-06,-1.4e-06,3.9968417,0.6692131,-0.6692131,3997.6445916,78.284676,-78.284676,5780.0,,,0.624,0.087,-0.087,1132.461295,,,1479.5361862,,,CANDIDATE
4.6756655,5e-06,-5e-06,4.03134,0.219211,-0.219211,738.0,30.4674,-30.4674,5779.0,188.0,-188.0,1.45,0.07,-0.07,230.204,,,1085.0,,,FALSE POSITIVE
10.288886,7.6e-06,-7.6e-06,2.63881,0.164544,-0.164544,854.0,23.9343,-23.9343,5126.0,124.385,-124.385,0.87,0.05,-0.05,9.06856,,,483.0,,,CONFIRMED
1.0332441,0.0003238,-0.0003238,4.087988,8.41243,-8.41243,26111.5081972,1959.5728,-1959.5728,2972.0,157.0,-157.0,0.156193,0.0046925,-0.0046925,16.7778791,,,516.1833775,,,FALSE POSITIVE
5.4526479,3.7e-06,-3.7e-06,14.5502,0.67124,-0.67124,7750.0,0.269391,-0.269391,6509.0,117.198,-117.198,1.57,0.07,-0.07,433.78,,,1271.0,,,CONFIRMED
10.2613397,2.91e-05,-2.91e-05,3.60391,0.183384,-0.183384,726.0,19.0249,-19.0249,6124.0,126.553,-126.553,1.49,0.07,-0.07,372.358,,,1152.0,,,CANDIDATE
3.4779776,2e-07,-2e-07,12.5541925,0.8909824,-0.8909824,27021.6932424,35.22068,-35.22068,4699.0,129.561,-129.561,0.765001,0.0542789,-0.0542789,153.1388971,,,897.2038496,,,CONFIRMED
3.0353977,3.7e-06,-3.7e-06,13.7911583,0.7355291,-0.7355291,16049.4120427,269.06363,-269.06363,5751.0,189.0,-189.0,1.07224,0.053588,-0.053588,726.7569274,,,1324.2410445,,,CONFIRMED
3.1274634,7.3e-06,-7.3e-06,2.5802896,0.8034248,-0.8034248,1331.83693,68.603745,-68.603745,4225.0,135.544,-135.544,0.693431,0.0690804,-0.0690804,103.2675998,,,813.0378617,,,CONFIRMED
7.4931613,1.7e-05,-1.7e-05,2.7733674,1.4571416,-1.4571416,1650.6470497,93.93474,-93.93474,4225.0,135.544,-135.544,0.693431,0.0690804,-0.0690804,32.2107098,,,607.6028794,,,CONFIRMED
49.825166,0.0005768,-0.0005768,3.8319135,0.4818024,-0.4818024,2059.4069037,202.70015,-202.70015,4225.0,135.544,-135.544,0.693431,0.0690804,-0.0690804,2.5760566,,,323.1161011,,,CONFIRMED
18.0574016,3.92e-05,-3.92e-05,3.8092663,0.2625163,-0.2625163,1198.0572128,52.78039,-52.78039,5897.0,130.326,-130.326,1.01,0.0490678,-0.0490678,58.1250403,,,704.2235859,,,CANDIDATE
20.8774413,0.0001096,-0.0001096,2.16145,0.134898,-0.134898,771.0,31.1713,-31.1713,5396.0,121.99,-121.99,0.9,0.05,-0.05,17.8402,,,572.0,,,CANDIDATE
1.0214555,1.4e-06,-1.4e-06,1.46266,0.101085,-0.101085,319.0,16.9886,-16.9886,5098.0,125.822,-125.822,0.82,0.05,-0.05,733.19,,,1449.0,,,CANDIDATE
2.7441672,1e-06,-1e-06,7.84317,0.519602,-0.519602,5650.0,0.181862,-0.181862,5040.0,134.474,-134.474,0.97,0.06,-0.06,172.233,,,1009.0,,,CANDIDATE
